shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
M..S35R,40.699542,-73.911313,38,
M..S35R,40.699553,-73.911262,39,
M..S35R,40.699565,-73.911213,40,
M..S35R,40.699580,-73.911165,41,
M..S35R,40.699596,-73.911118,42,
M..S35R,40.699614,-73.911072,43,
M..S35R,40.699634,-73.911027,44,
M..S35R,40.699656,-73.910983,45,
M..S35R,40.699680,-73.910940,46,
M..S35R,40.699705,-73.910898,47,
M..S35R,40.699732,-73.910858,48,
M..S35R,40.699761,-73.910819,49,
M..S35R,40.699792,-73.910780,50,
M..S35R,40.699825,-73.910743,51,
M..S35R,40.702762,-73.907740,52,
M..S35R,40.703255,-73.907228,53,
M..S35R,40.703282,-73.907198,54,
M..S35R,40.703309,-73.907167,55,
M..S35R,40.703334,-73.907135,56,
M..S35R,40.703358,-73.907101,57,
M..S35R,40.703381,-73.907067,58,
M..S35R,40.703402,-73.907031,59,
M..S35R,40.703423,-73.906994,60,
M..S35R,40.703443,-73.906956,61,
M..S35R,40.703461,-73.906916,62,
M..S35R,40.703478,-73.906876,63,
M..S35R,40.703495,-73.906834,64,
M..S35R,40.703510,-73.906792,65,
M..S35R,40.703523,-73.906748,66,
M..S35R,40.703536,-73.906702,67,
M..S35R,40.703548,-73.906656,68,
M..S35R,40.704423,-73.903077,69,
M..S35R,40.706186,-73.895877,70,
M..S35R,40.706833,-73.893272,71,
M..S35R,40.706859,-73.893180,72,
M..S35R,40.706888,-73.893089,73,
M..S35R,40.706919,-73.893001,74,
M..S35R,40.706952,-73.892915,75,
M..S35R,40.706988,-73.892831,76,
M..S35R,40.707026,-73.892750,77,
M..S35R,40.707067,-73.892670,78,
M..S35R,40.707110,-73.892592,79,
M..S35R,40.707155,-73.892517,80,
M..S35R,40.707203,-73.892444,81,
M..S35R,40.707254,-73.892373,82,
M..S35R,40.707306,-73.892304,83,
M..S35R,40.707361,-73.892237,84,
M..S35R,40.707419,-73.892172,85,
M..S35R,40.707479,-73.892109,86,
M..S35R,40.709394,-73.890345,87,
M..S35R,40.709427,-73.890319,88,
M..S35R,40.709460,-73.890295,89,
M..S35R,40.709493,-73.890271,90,
M..S35R,40.709527,-73.890249,91,
M..S35R,40.709560,-73.890228,92,
M..S35R,40.709594,-73.890208,93,
M..S35R,40.709627,-73.890190,94,
M..S35R,40.709661,-73.890172,95,
M..S35R,40.709695,-73.890156,96,
M..S35R,40.709729,-73.890141,97,
M..S35R,40.709763,-73.890127,98,
M..S35R,40.709797,-73.890115,99,
M..S35R,40.709831,-73.890103,100,
M..S35R,40.709866,-73.890093,101,
M..S35R,40.709900,-73.890083,102,
M..S35R,40.710233,-73.889992,103,
M..S35R,40.710245,-73.889988,104,
M..S35R,40.710257,-73.889985,105,
M..S35R,40.710268,-73.889982,106,
M..S35R,40.710280,-73.889978,107,
M..S35R,40.710292,-73.889975,108,
M..S35R,40.710304,-73.889972,109,
M..S35R,40.710316,-73.889969,110,
M..S35R,40.710328,-73.889967,111,
M..S35R,40.710340,-73.889964,112,
M..S35R,40.710352,-73.889961,113,
M..S35R,40.710364,-73.889959,114,
M..S35R,40.710376,-73.889956,115,
M..S35R,40.710389,-73.889954,116,
M..S35R,40.710401,-73.889952,117,
M..S35R,40.710413,-73.889950,118,
M..S35R,40.710425,-73.889948,119,
M..S35R,40.710437,-73.889946,120,
M..S35R,40.710449,-73.889944,121,
M..S35R,40.710460,-73.889942,122,
M..S35R,40.710472,-73.889940,123,
M..S35R,40.710484,-73.889937,124,
M..S35R,40.710496,-73.889935,125,
M..S35R,40.710508,-73.889933,126,
M..S35R,40.710520,-73.889930,127,
M..S35R,40.710532,-73.889928,128,
M..S35R,40.710544,-73.889926,129,
M..S35R,40.710555,-73.889923,130,
M..S35R,40.710567,-73.889920,131,
M..S35R,40.710579,-73.889918,132,
M..S35R,40.710591,-73.889915,133,
M..S35R,40.710631,-73.889904,134,
M..S35R,40.710673,-73.889892,135,
M..S35R,40.710717,-73.889879,136,
M..S35R,40.710763,-73.889864,137,
M..S35R,40.710811,-73.889848,138,
M..S35R,40.710861,-73.889830,139,
M..S35R,40.710912,-73.889810,140,
M..S35R,40.710966,-73.889789,141,
M..S35R,40.711022,-73.889767,142,
M..S35R,40.711079,-73.889743,143,
M..S35R,40.711139,-73.889717,144,
M..S35R,40.711201,-73.889690,145,
M..S35R,40.711264,-73.889662,146,
M..S35R,40.711330,-73.889632,147,
M..S35R,40.711396,-73.889601,148,
R..N45R,40.616622,-74.030876,0,
R..N45R,40.622687,-74.028398,1,
R..N45R,40.629742,-74.025510,2,
R..N45R,40.634967,-74.023377,3,
R..N45R,40.636436,-74.022774,4,
R..N45R,40.636490,-74.022750,5,
R..N45R,40.636544,-74.022723,6,
R..N45R,40.636597,-74.022696,7,
R..N45R,40.636649,-74.022667,8,
R..N45R,40.636699,-74.022637,9,
R..N45R,40.636748,-74.022606,10,
R..N45R,40.636796,-74.022574,11,
R..N45R,40.636843,-74.022541,12,
R..N45R,40.636889,-74.022507,13,
R..N45R,40.636934,-74.022472,14,
R..N45R,40.636977,-74.022435,15,
R..N45R,40.637019,-74.022398,16,
R..N45R,40.637060,-74.022359,17,
R..N45R,40.637100,-74.022319,18,
R..N45R,40.637140,-74.022278,19,
R..N45R,40.638650,-74.020704,20,
R..N45R,40.641362,-74.017881,21,
R..N45R,40.645069,-74.014034,22,
R..N45R,40.648939,-74.010006,23,
R..N45R,40.653563,-74.005194,24,
R..N45R,40.655144,-74.003549,25,
R..N45R,40.660397,-73.998091,26,
R..S36R,40.660397,-73.998091,0,
R..S36R,40.655144,-74.003549,1,
R..S36R,40.653563,-74.005194,2,
R..S36R,40.648939,-74.010006,3,
R..S36R,40.645069,-74.014034,4,
R..S36R,40.641362,-74.017881,5,
R..S36R,40.638650,-74.020704,6,
R..S36R,40.637140,-74.022278,7,
R..S36R,40.637100,-74.022319,8,
R..S36R,40.637060,-74.022359,9,
R..S36R,40.637019,-74.022398,10,
R..S36R,40.636977,-74.022435,11,
R..S36R,40.636934,-74.022472,12,
R..S36R,40.636889,-74.022507,13,
R..S36R,40.636843,-74.022541,14,
R..S36R,40.636796,-74.022574,15,
R..S36R,40.636748,-74.022606,16,
R..S36R,40.636699,-74.022637,17,
R..S36R,40.636649,-74.022667,18,
R..S36R,40.636597,-74.022696,19,
R..S36R,40.636544,-74.022723,20,
R..S36R,40.636490,-74.022750,21,
R..S36R,40.636436,-74.022774,22,
R..S36R,40.634967,-74.023377,23,
R..S36R,40.629742,-74.025510,24,
R..S36R,40.622687,-74.028398,25,
R..S36R,40.616622,-74.030876,26,
R..S59R,40.645069,-74.014034,0,
R..S59R,40.641362,-74.017881,1,
R..S59R,40.638650,-74.020704,2,
R..S59R,40.637140,-74.022278,3,
R..S59R,40.637100,-74.022319,4,
R..S59R,40.637060,-74.022359,5,
R..S59R,40.637019,-74.022398,6,
R..S59R,40.636977,-74.022435,7,
R..S59R,40.636934,-74.022472,8,
R..S59R,40.636889,-74.022507,9,
R..S59R,40.636843,-74.022541,10,
R..S59R,40.636796,-74.022574,11,
R..S59R,40.636748,-74.022606,12,
R..S59R,40.636699,-74.022637,13,
R..S59R,40.636649,-74.022667,14,
R..S59R,40.636597,-74.022696,15,
R..S59R,40.636544,-74.022723,16,
R..S59R,40.636490,-74.022750,17,
R..S59R,40.636436,-74.022774,18,
R..S59R,40.634967,-74.023377,19,
R..S59R,40.629742,-74.025510,20,
R..S59R,40.622687,-74.028398,21,
R..S59R,40.616622,-74.030876,22,
R..N96R,40.655144,-74.003549,0,
R..N96R,40.660397,-73.998091,1,
R..N96R,40.665414,-73.992872,2,
R..N96R,40.665448,-73.992838,3,
R..N96R,40.665483,-73.992804,4,
R..N96R,40.665517,-73.992772,5,
R..N96R,40.665552,-73.992739,6,
R..N96R,40.665586,-73.992707,7,
R..N96R,40.665620,-73.992675,8,
R..N96R,40.665655,-73.992644,9,
R..N96R,40.665689,-73.992612,10,
R..N96R,40.665724,-73.992582,11,
R..N96R,40.665758,-73.992551,12,
R..N96R,40.665792,-73.992521,13,
R..N96R,40.665827,-73.992491,14,
R..N96R,40.665861,-73.992462,15,
R..N96R,40.665896,-73.992433,16,
R..N96R,40.665930,-73.992403,17,
R..N96R,40.670847,-73.988302,18,
R..N96R,40.675775,-73.984193,19,
R..N96R,40.675831,-73.984147,20,
R..N96R,40.675887,-73.984102,21,
R..N96R,40.675942,-73.984059,22,
R..N96R,40.675997,-73.984016,23,
R..N96R,40.676050,-73.983975,24,
R..N96R,40.676104,-73.983934,25,
R..N96R,40.676156,-73.983895,26,
R..N96R,40.676208,-73.983857,27,
R..N96R,40.676259,-73.983820,28,
R..N96R,40.676309,-73.983785,29,
R..N96R,40.676359,-73.983750,30,
R..N96R,40.676408,-73.983717,31,
R..N96R,40.676457,-73.983684,32,
R..N96R,40.676505,-73.983653,33,
R..N96R,40.676552,-73.983623,34,
R..N96R,40.677316,-73.983110,35,
R..N96R,40.683666,-73.978810,36,
R..N96R,40.684598,-73.978198,37,
R..N96R,40.684641,-73.978169,38,
R..N96R,40.684683,-73.978143,39,
R..N96R,40.684726,-73.978118,40,
R..N96R,40.684769,-73.978096,41,
R..N96R,40.684811,-73.978075,42,
R..N96R,40.684854,-73.978057,43,
R..N96R,40.684897,-73.978040,44,
R..N96R,40.684939,-73.978026,45,
R..N96R,40.684982,-73.978014,46,
R..N96R,40.685024,-73.978003,47,
R..N96R,40.685067,-73.977995,48,
R..N96R,40.685110,-73.977988,49,
R..N96R,40.685152,-73.977984,50,
R..N96R,40.685195,-73.977981,51,
R..N96R,40.685237,-73.977980,52,
R..N96R,40.687446,-73.978304,53,
R..N96R,40.687496,-73.978312,54,
R..N96R,40.687545,-73.978323,55,
R..N96R,40.687594,-73.978338,56,
R..N96R,40.687640,-73.978357,57,
R..N96R,40.687686,-73.978380,58,
R..N96R,40.687730,-73.978406,59,
R..N96R,40.687773,-73.978436,60,
R..N96R,40.687815,-73.978469,61,
R..N96R,40.687855,-73.978506,62,
R..N96R,40.687894,-73.978547,63,
R..N96R,40.687931,-73.978592,64,
R..N96R,40.687967,-73.978640,65,
R..N96R,40.688002,-73.978691,66,
R..N96R,40.688036,-73.978747,67,
R..N96R,40.688068,-73.978805,68,
R..N96R,40.688730,-73.980474,69,
R..N96R,40.688760,-73.980545,70,
R..N96R,40.688792,-73.980613,71,
R..N96R,40.688827,-73.980678,72,
R..N96R,40.688863,-73.980740,73,
R..N96R,40.688902,-73.980798,74,
R..N96R,40.688943,-73.980853,75,
R..N96R,40.688986,-73.980905,76,
R..N96R,40.689031,-73.980954,77,
R..N96R,40.689078,-73.980999,78,
R..N96R,40.689127,-73.981042,79,
R..N96R,40.689178,-73.981081,80,
R..N96R,40.689232,-73.981117,81,
R..N96R,40.689287,-73.981149,82,
R..N96R,40.689345,-73.981179,83,
R..N96R,40.689405,-73.981205,84,
R..N96R,40.690635,-73.981824,85,
R..N96R,40.691559,-73.982304,86,
R..N96R,40.691624,-73.982337,87,
R..N96R,40.691684,-73.982376,88,
R..N96R,40.691740,-73.982419,89,
R..N96R,40.691792,-73.982467,90,
R..N96R,40.691840,-73.982521,91,
R..N96R,40.691883,-73.982579,92,
R..N96R,40.691922,-73.982642,93,
R..N96R,40.691957,-73.982711,94,
R..N96R,40.691988,-73.982784,95,
R..N96R,40.692014,-73.982862,96,
R..N96R,40.692036,-73.982946,97,
R..N96R,40.692054,-73.983034,98,
R..N96R,40.692068,-73.983127,99,
R..N96R,40.692077,-73.983226,100,
R..N96R,40.692082,-73.983329,101,
R..N96R,40.692180,-73.985942,102,
R..N96R,40.692270,-73.988290,103,
R..N96R,40.692277,-73.988439,104,
R..N96R,40.692290,-73.988583,105,
R..N96R,40.692309,-73.988720,106,
R..N96R,40.692335,-73.988848,107,
R..N96R,40.692367,-73.988970,108,
R..N96R,40.692405,-73.989083,109,
R..N96R,40.692449,-73.989190,110,
R..N96R,40.692500,-73.989288,111,
R..N96R,40.692557,-73.989380,112,
R..N96R,40.692621,-73.989463,113,
R..N96R,40.692690,-73.989540,114,
R..N96R,40.692766,-73.989608,115,
R..N96R,40.692849,-73.989669,116,
R..N96R,40.692937,-73.989723,117,
R..N96R,40.693032,-73.989769,118,
R..N96R,40.693111,-73.989809,119,
R..N96R,40.693186,-73.989854,120,
R..N96R,40.693257,-73.989902,121,
R..N96R,40.693325,-73.989954,122,
R..N96R,40.693389,-73.990010,123,
R..N96R,40.693449,-73.990070,124,
R..N96R,40.693506,-73.990134,125,
R..N96R,40.693559,-73.990202,126,
R..N96R,40.693608,-73.990274,127,
R..N96R,40.693654,-73.990350,128,
R..N96R,40.693696,-73.990430,129,
R..N96R,40.693734,-73.990514,130,
R..N96R,40.693768,-73.990602,131,
R..N96R,40.693799,-73.990693,132,
R..N96R,40.693825,-73.990788,133,
R..N96R,40.694100,-73.991777,134,
R..N96R,40.695626,-73.997331,135,
R..N96R,40.695655,-73.997441,136,
R..N96R,40.695685,-73.997553,137,
R..N96R,40.695716,-73.997667,138,
R..N96R,40.695749,-73.997782,139,
R..N96R,40.695782,-73.997899,140,
R..N96R,40.695816,-73.998018,141,
R..N96R,40.695852,-73.998138,142,
R..N96R,40.695888,-73.998260,143,
R..N96R,40.695926,-73.998384,144,
R..N96R,40.695965,-73.998509,145,
R..N96R,40.696005,-73.998636,146,
R..N96R,40.696046,-73.998764,147,
R..N96R,40.696088,-73.998895,148,
R..N96R,40.696131,-73.999026,149,
R..N96R,40.696176,-73.999159,150,
R..N96R,40.699942,-74.010110,151,
R..N96R,40.700483,-74.011412,152,
R..N96R,40.700546,-74.011544,153,
R..N96R,40.700612,-74.011669,154,
R..N96R,40.700682,-74.011786,155,
R..N96R,40.700755,-74.011896,156,
R..N96R,40.700832,-74.012000,157,
R..N96R,40.700913,-74.012097,158,
R..N96R,40.700997,-74.012187,159,
R..N96R,40.701086,-74.012270,160,
R..N96R,40.701177,-74.012346,161,
R..N96R,40.701273,-74.012415,162,
R..N96R,40.701372,-74.012477,163,
R..N96R,40.701476,-74.012532,164,
R..N96R,40.701582,-74.012581,165,
R..N96R,40.701693,-74.012622,166,
R..N96R,40.701808,-74.012658,167,
R..N96R,40.703087,-74.012994,168,
R..N96R,40.703592,-74.013114,169,
R..N96R,40.703655,-74.013128,170,
R..N96R,40.703722,-74.013142,171,
R..N96R,40.703792,-74.013156,172,
R..N96R,40.703865,-74.013171,173,
R..N96R,40.703942,-74.013185,174,
R..N96R,40.704023,-74.013199,175,
R..N96R,40.704107,-74.013213,176,
R..N96R,40.704194,-74.013227,177,
R..N96R,40.704285,-74.013241,178,
R..N96R,40.704379,-74.013255,179,
R..N96R,40.704477,-74.013269,180,
R..N96R,40.704578,-74.013284,181,
R..N96R,40.704683,-74.013298,182,
R..N96R,40.704791,-74.013312,183,
R..N96R,40.704903,-74.013326,184,
R..N96R,40.704946,-74.013331,185,
R..N96R,40.704989,-74.013338,186,
R..N96R,40.705030,-74.013347,187,
R..N96R,40.705072,-74.013358,188,
R..N96R,40.705114,-74.013371,189,
R..N96R,40.705155,-74.013386,190,
R..N96R,40.705196,-74.013404,191,
R..N96R,40.705236,-74.013423,192,
R..N96R,40.705277,-74.013444,193,
R..N96R,40.705317,-74.013467,194,
R..N96R,40.705357,-74.013493,195,
R..N96R,40.705396,-74.013520,196,
R..N96R,40.705436,-74.013549,197,
R..N96R,40.705475,-74.013581,198,
R..N96R,40.705514,-74.013614,199,
R..N96R,40.705755,-74.013816,200,
R..N96R,40.705820,-74.013870,201,
R..N96R,40.705884,-74.013918,202,
R..N96R,40.705946,-74.013958,203,
R..N96R,40.706007,-74.013992,204,
R..N96R,40.706067,-74.014018,205,
R..N96R,40.706126,-74.014037,206,
R..N96R,40.706184,-74.014050,207,
R..N96R,40.706241,-74.014055,208,
R..N96R,40.706297,-74.014053,209,
R..N96R,40.706352,-74.014044,210,
R..N96R,40.706406,-74.014028,211,
R..N96R,40.706459,-74.014005,212,
R..N96R,40.706511,-74.013975,213,
R..N96R,40.706562,-74.013938,214,
R..N96R,40.706611,-74.013894,215,
R..N96R,40.706959,-74.013569,216,
R..N96R,40.706975,-74.013554,217,
R..N96R,40.706992,-74.013539,218,
R..N96R,40.707008,-74.013523,219,
R..N96R,40.707025,-74.013508,220,
R..N96R,40.707042,-74.013493,221,
R..N96R,40.707059,-74.013478,222,
R..N96R,40.707076,-74.013463,223,
R..N96R,40.707094,-74.013447,224,
R..N96R,40.707111,-74.013432,225,
R..N96R,40.707129,-74.013417,226,
R..N96R,40.707147,-74.013402,227,
R..N96R,40.707165,-74.013387,228,
R..N96R,40.707183,-74.013372,229,
R..N96R,40.707201,-74.013357,230,
R..N96R,40.707220,-74.013342,231,
R..N96R,40.707254,-74.013314,232,
R..N96R,40.707290,-74.013286,233,
R..N96R,40.707326,-74.013258,234,
R..N96R,40.707362,-74.013232,235,
R..N96R,40.707400,-74.013205,236,
R..N96R,40.707438,-74.013179,237,
R..N96R,40.707477,-74.013153,238,
R..N96R,40.710668,-74.011029,239,
R..N96R,40.711537,-74.010465,240,
R..N96R,40.711587,-74.010420,241,
R..N96R,40.711631,-74.010373,242,
R..N96R,40.711669,-74.010323,243,
R..N96R,40.711701,-74.010270,244,
R..N96R,40.711728,-74.010215,245,
R..N96R,40.711748,-74.010157,246,
R..N96R,40.711762,-74.010096,247,
R..N96R,40.711770,-74.010032,248,
R..N96R,40.711773,-74.009965,249,
R..N96R,40.711769,-74.009896,250,
R..N96R,40.711760,-74.009824,251,
R..N96R,40.711744,-74.009749,252,
R..N96R,40.711723,-74.009672,253,
R..N96R,40.711695,-74.009592,254,
R..N96R,40.711662,-74.009509,255,
R..N96R,40.711623,-74.009411,256,
R..N96R,40.711589,-74.009327,257,
R..N96R,40.711561,-74.009245,258,
R..N96R,40.711537,-74.009165,259,
R..N96R,40.711519,-74.009087,260,
R..N96R,40.711507,-74.009011,261,
R..N96R,40.711500,-74.008937,262,
R..N96R,40.711498,-74.008865,263,
R..N96R,40.711501,-74.008794,264,
R..N96R,40.711510,-74.008725,265,
R..N96R,40.711525,-74.008659,266,
R..N96R,40.711544,-74.008594,267,
R..N96R,40.711569,-74.008531,268,
R..N96R,40.711599,-74.008470,269,
R..N96R,40.711635,-74.008410,270,
R..N96R,40.711676,-74.008353,271,
R..N96R,40.712478,-74.007711,272,
R..N96R,40.712488,-74.007703,273,
R..N96R,40.712497,-74.007694,274,
R..N96R,40.712507,-74.007686,275,
R..N96R,40.712516,-74.007677,276,
R..N96R,40.712525,-74.007669,277,
R..N96R,40.712533,-74.007660,278,
R..N96R,40.712542,-74.007651,279,
R..N96R,40.712550,-74.007641,280,
R..N96R,40.712558,-74.007632,281,
R..N96R,40.712566,-74.007623,282,
R..N96R,40.712574,-74.007613,283,
R..N96R,40.712582,-74.007603,284,
R..N96R,40.712589,-74.007593,285,
R..N96R,40.712596,-74.007583,286,
R..N96R,40.712603,-74.007573,287,
R..N96R,40.712610,-74.007563,288,
R..N96R,40.712618,-74.007553,289,
R..N96R,40.712625,-74.007544,290,
R..N96R,40.712633,-74.007535,291,
R..N96R,40.712640,-74.007526,292,
R..N96R,40.712648,-74.007517,293,
R..N96R,40.712656,-74.007508,294,
R..N96R,40.712664,-74.007500,295,
R..N96R,40.712672,-74.007492,296,
R..N96R,40.712680,-74.007484,297,
R..N96R,40.712688,-74.007476,298,
R..N96R,40.712697,-74.007468,299,
R..N96R,40.712705,-74.007461,300,
R..N96R,40.712713,-74.007454,301,
R..N96R,40.712722,-74.007447,302,
R..N96R,40.713282,-74.006978,303,
R..N96R,40.714011,-74.006374,304,
R..N96R,40.714018,-74.006368,305,
R..N96R,40.714025,-74.006363,306,
R..N96R,40.714032,-74.006357,307,
R..N96R,40.714039,-74.006352,308,
R..N96R,40.714046,-74.006347,309,
R..N96R,40.714054,-74.006342,310,
R..N96R,40.714061,-74.006337,311,
R..N96R,40.714069,-74.006333,312,
R..N96R,40.714076,-74.006329,313,
R..N96R,40.714084,-74.006324,314,
R..N96R,40.714092,-74.006321,315,
R..N96R,40.714100,-74.006317,316,
R..N96R,40.714108,-74.006313,317,
R..N96R,40.714116,-74.006310,318,
R..N96R,40.714124,-74.006307,319,
R..N96R,40.714133,-74.006303,320,
R..N96R,40.714141,-74.006299,321,
R..N96R,40.714150,-74.006296,322,
R..N96R,40.714158,-74.006292,323,
R..N96R,40.714166,-74.006288,324,
R..N96R,40.714174,-74.006283,325,
R..N96R,40.714181,-74.006279,326,
R..N96R,40.714189,-74.006275,327,
R..N96R,40.714196,-74.006270,328,
R..N96R,40.714203,-74.006266,329,
R..N96R,40.714210,-74.006261,330,
R..N96R,40.714217,-74.006257,331,
R..N96R,40.714223,-74.006252,332,
R..N96R,40.714230,-74.006247,333,
R..N96R,40.714236,-74.006242,334,
R..N96R,40.719527,-74.001775,335,
R..N96R,40.719930,-74.001429,336,
R..N96R,40.724329,-73.997702,337,
R..N96R,40.730328,-73.992629,338,
R..N96R,40.731445,-73.991683,339,
R..N96R,40.731485,-73.991649,340,
R..N96R,40.731526,-73.991617,341,
R..N96R,40.731567,-73.991586,342,
R..N96R,40.731609,-73.991558,343,
R..N96R,40.731651,-73.991531,344,
R..N96R,40.731693,-73.991505,345,
R..N96R,40.731736,-73.991482,346,
R..N96R,40.731779,-73.991460,347,
R..N96R,40.731822,-73.991440,348,
R..N96R,40.731866,-73.991422,349,
R..N96R,40.731910,-73.991406,350,
R..N96R,40.731954,-73.991391,351,
R..N96R,40.731999,-73.991378,352,
R..N96R,40.732044,-73.991367,353,
R..N96R,40.732090,-73.991358,354,
R..N96R,40.735736,-73.990568,355,
R..N96R,40.737433,-73.990206,356,
R..N96R,40.737476,-73.990195,357,
R..N96R,40.737519,-73.990186,358,
R..N96R,40.737563,-73.990176,359,
R..N96R,40.737608,-73.990166,360,
R..N96R,40.737653,-73.990155,361,
R..N96R,40.737698,-73.990144,362,
R..N96R,40.737745,-73.990134,363,
R..N96R,40.737792,-73.990122,364,
R..N96R,40.737839,-73.990111,365,
R..N96R,40.737887,-73.990099,366,
R..N96R,40.737936,-73.990088,367,
R..N96R,40.737985,-73.990076,368,
R..N96R,40.738035,-73.990063,369,
R..N96R,40.738085,-73.990051,370,
R..N96R,40.738136,-73.990037,371,
R..N96R,40.739792,-73.989604,372,
R..N96R,40.739844,-73.989590,373,
R..N96R,40.739894,-73.989578,374,
R..N96R,40.739945,-73.989566,375,
R..N96R,40.739995,-73.989554,376,
R..N96R,40.740045,-73.989543,377,
R..N96R,40.740095,-73.989532,378,
R..N96R,40.740145,-73.989522,379,
R..N96R,40.740195,-73.989512,380,
R..N96R,40.740244,-73.989503,381,
R..N96R,40.740294,-73.989494,382,
R..N96R,40.740343,-73.989485,383,
R..N96R,40.740392,-73.989477,384,
R..N96R,40.740441,-73.989469,385,
R..N96R,40.740489,-73.989462,386,
R..N96R,40.740538,-73.989455,387,
R..N96R,40.741303,-73.989344,388,
R..N96R,40.742643,-73.989192,389,
R..N96R,40.742700,-73.989186,390,
R..N96R,40.742757,-73.989180,391,
R..N96R,40.742812,-73.989173,392,
R..N96R,40.742867,-73.989166,393,
R..N96R,40.742920,-73.989160,394,
R..N96R,40.742973,-73.989153,395,
R..N96R,40.743025,-73.989146,396,
R..N96R,40.743075,-73.989138,397,
R..N96R,40.743125,-73.989131,398,
R..N96R,40.743173,-73.989123,399,
R..N96R,40.743221,-73.989116,400,
R..N96R,40.743268,-73.989108,401,
R..N96R,40.743314,-73.989100,402,
R..N96R,40.743358,-73.989091,403,
R..N96R,40.743402,-73.989083,404,
R..N96R,40.745494,-73.988691,405,
R..N96R,40.749567,-73.987950,406,
R..N96R,40.751815,-73.987570,407,
R..N96R,40.751893,-73.987556,408,
R..N96R,40.751971,-73.987541,409,
R..N96R,40.752049,-73.987526,410,
R..N96R,40.752127,-73.987510,411,
R..N96R,40.752204,-73.987493,412,
R..N96R,40.752282,-73.987475,413,
R..N96R,40.752360,-73.987457,414,
R..N96R,40.752438,-73.987437,415,
R..N96R,40.752516,-73.987417,416,
R..N96R,40.752593,-73.987396,417,
R..N96R,40.752671,-73.987375,418,
R..N96R,40.752749,-73.987353,419,
R..N96R,40.752827,-73.987329,420,
R..N96R,40.752904,-73.987306,421,
R..N96R,40.752982,-73.987281,422,
R..N96R,40.754672,-73.986754,423,
R..N96R,40.756430,-73.986201,424,
R..N96R,40.756569,-73.986154,425,
R..N96R,40.756705,-73.986106,426,
R..N96R,40.756839,-73.986056,427,
R..N96R,40.756971,-73.986003,428,
R..N96R,40.757101,-73.985949,429,
R..N96R,40.757229,-73.985893,430,
R..N96R,40.757354,-73.985835,431,
R..N96R,40.757477,-73.985775,432,
R..N96R,40.757599,-73.985712,433,
R..N96R,40.757718,-73.985648,434,
R..N96R,40.757835,-73.985582,435,
R..N96R,40.757949,-73.985514,436,
R..N96R,40.758062,-73.985444,437,
R..N96R,40.758173,-73.985371,438,
R..N96R,40.758280,-73.985298,439,
R..N96R,40.759901,-73.984139,440,
R..N96R,40.764664,-73.980658,441,
R..N96R,40.766254,-73.979499,442,
R..N96R,40.766329,-73.979438,443,
R..N96R,40.766396,-73.979375,444,
R..N96R,40.766455,-73.979308,445,
R..N96R,40.766507,-73.979239,446,
R..N96R,40.766550,-73.979166,447,
R..N96R,40.766585,-73.979091,448,
R..N96R,40.766612,-73.979012,449,
R..N96R,40.766632,-73.978931,450,
R..N96R,40.766643,-73.978846,451,
R..N96R,40.766646,-73.978759,452,
R..N96R,40.766641,-73.978668,453,
R..N96R,40.766628,-73.978575,454,
R..N96R,40.766606,-73.978478,455,
R..N96R,40.766577,-73.978379,456,
R..N96R,40.766540,-73.978276,457,
R..N96R,40.764825,-73.974217,458,
R..N96R,40.764816,-73.974193,459,
R..N96R,40.764808,-73.974170,460,
R..N96R,40.764800,-73.974146,461,
R..N96R,40.764793,-73.974121,462,
R..N96R,40.764787,-73.974097,463,
R..N96R,40.764782,-73.974073,464,
R..N96R,40.764777,-73.974048,465,
R..N96R,40.764773,-73.974024,466,
R..N96R,40.764770,-73.973999,467,
R..N96R,40.764768,-73.973974,468,
R..N96R,40.764766,-73.973949,469,
R..N96R,40.764765,-73.973924,470,
R..N96R,40.764765,-73.973898,471,
R..N96R,40.764766,-73.973873,472,
R..N96R,40.764767,-73.973847,473,
R..N96R,40.764811,-73.973347,474,
R..N96R,40.764873,-73.972718,475,
R..N96R,40.764873,-73.972694,476,
R..N96R,40.764873,-73.972670,477,
R..N96R,40.764872,-73.972647,478,
R..N96R,40.764870,-73.972623,479,
R..N96R,40.764867,-73.972599,480,
R..N96R,40.764864,-73.972575,481,
R..N96R,40.764859,-73.972550,482,
R..N96R,40.764854,-73.972526,483,
R..N96R,40.764849,-73.972501,484,
R..N96R,40.764842,-73.972476,485,
R..N96R,40.764835,-73.972450,486,
R..N96R,40.764827,-73.972425,487,
R..N96R,40.764819,-73.972399,488,
R..N96R,40.764809,-73.972373,489,
R..N96R,40.764799,-73.972347,490,
R..N96R,40.762660,-73.967258,491,
R..N96R,40.759230,-73.959131,492,
R..N96R,40.753765,-73.946938,493,
R..N96R,40.752553,-73.944152,494,
R..N96R,40.752397,-73.943838,495,
R..N96R,40.752329,-73.943736,496,
R..N96R,40.752258,-73.943643,497,
R..N96R,40.752184,-73.943557,498,
R..N96R,40.752107,-73.943480,499,
R..N96R,40.752028,-73.943410,500,
R..N96R,40.751945,-73.943348,501,
R..N96R,40.751860,-73.943294,502,
R..N96R,40.751772,-73.943248,503,
R..N96R,40.751680,-73.943209,504,
R..N96R,40.751586,-73.943179,505,
R..N96R,40.751489,-73.943156,506,
R..N96R,40.751389,-73.943142,507,
R..N96R,40.751287,-73.943135,508,
